25,86573,139372,6,1,home
25,86573,139557,1,1,away
25,86573,139372,6,2,home
25,86573,139557,2,2,away
25,86573,139372,2,0,home
25,86573,139557,0,0,away
26,86573,139083,6,1,home
26,86573,139332,3,1,away
26,86573,139083,6,2,home
26,86573,139332,1,2,away
26,86573,139083,2,0,home
26,86573,139332,0,0,away
27,86573,139314,0,1,home
27,86573,139374,6,1,away
27,86573,139314,6,2,home
27,86573,139374,3,2,away
27,86573,139314,7,3,home
27,86573,139374,6,3,away
27,86573,139314,2,0,home
27,86573,139374,1,0,away
28,86573,139234,6,1,home
28,86573,139510,3,1,away
28,86573,139234,3,2,home
28,86573,139510,6,2,away
28,86573,139234,6,3,home
28,86573,139510,2,3,away
28,86573,139234,2,0,home
28,86573,139510,1,0,away
29,86573,139429,6,1,home
29,86573,139406,2,1,away
29,86573,139429,7,2,home
29,86573,139406,6,2,away
29,86573,139429,2,0,home
29,86573,139406,0,0,away
30,86573,139038,4,1,home
30,86573,139452,6,1,away
30,86573,139038,6,2,home
30,86573,139452,0,2,away
30,86573,139038,6,3,home
30,86573,139452,4,3,away
30,86573,139038,2,0,home
30,86573,139452,1,0,away
31,86573,139371,6,1,home
31,86573,139441,1,1,away
31,86573,139371,6,2,home
31,86573,139441,4,2,away
31,86573,139371,2,0,home
31,86573,139441,0,0,away
32,86573,139225,1,1,home
32,86573,139546,6,1,away
32,86573,139225,6,2,home
32,86573,139546,2,2,away
32,86573,139225,7,3,home
32,86573,139546,5,3,away
32,86573,139225,2,0,home
32,86573,139546,1,0,away
33,86573,139404,6,1,home
33,86573,138919,2,1,away
33,86573,139404,4,2,home
33,86573,138919,6,2,away
33,86573,139404,7,3,home
33,86573,138919,6,3,away
33,86573,139404,2,0,home
33,86573,138919,1,0,away
34,86573,139414,6,1,home
34,86573,139232,1,1,away
34,86573,139414,6,2,home
34,86573,139232,0,2,away
34,86573,139414,2,0,home
34,86573,139232,0,0,away
35,86573,139395,6,1,home
35,86573,139508,3,1,away
35,86573,139395,5,2,home
35,86573,139508,7,2,away
35,86573,139395,7,3,home
35,86573,139508,6,3,away
35,86573,139395,2,0,home
35,86573,139508,1,0,away
36,86573,138951,5,1,home
36,86573,139341,7,1,away
36,86573,138951,6,2,home
36,86573,139341,3,2,away
36,86573,138951,6,3,home
36,86573,139341,1,3,away
36,86573,138951,2,0,home
36,86573,139341,1,0,away
37,86573,139273,6,1,home
37,86573,139071,2,1,away
37,86573,139273,7,2,home
37,86573,139071,5,2,away
37,86573,139273,2,0,home
37,86573,139071,0,0,away
38,86573,139401,6,1,home
38,86573,139479,4,1,away
38,86573,139401,6,2,home
38,86573,139479,4,2,away
38,86573,139401,2,0,home
38,86573,139479,0,0,away
39,86573,139340,6,1,home
39,86573,139405,4,1,away
39,86573,139340,6,2,home
39,86573,139405,3,2,away
39,86573,139340,2,0,home
39,86573,139405,0,0,away
40,86573,139347,6,1,home
40,86573,139390,4,1,away
40,86573,139347,7,2,home
40,86573,139390,5,2,away
40,86573,139347,2,0,home
40,86573,139390,0,0,away
41,86574,139083,6,1,home
41,86574,139372,4,1,away
41,86574,139083,1,2,home
41,86574,139372,0,2,away
41,86574,139083,1,0,home
41,86574,139372,0,0,away
42,86574,139234,7,1,home
42,86574,139314,5,1,away
42,86574,139234,6,2,home
42,86574,139314,3,2,away
42,86574,139234,2,0,home
42,86574,139314,0,0,away
43,86574,139429,2,1,home
43,86574,139038,6,1,away
43,86574,139429,6,2,home
43,86574,139038,0,2,away
43,86574,139429,6,3,home
43,86574,139038,1,3,away
43,86574,139429,2,0,home
43,86574,139038,1,0,away
44,86574,139371,7,1,home
44,86574,139225,5,1,away
44,86574,139371,6,2,home
44,86574,139225,4,2,away
44,86574,139371,2,0,home
44,86574,139225,0,0,away
45,86574,139414,6,1,home
45,86574,139404,4,1,away
45,86574,139414,6,2,home
45,86574,139404,2,2,away
45,86574,139414,2,0,home
45,86574,139404,0,0,away
46,86574,138951,7,1,home
46,86574,139395,6,1,away
46,86574,138951,6,2,home
46,86574,139395,1,2,away
46,86574,138951,2,0,home
46,86574,139395,0,0,away
47,86574,139273,6,1,home
47,86574,139401,3,1,away
47,86574,139273,3,2,home
47,86574,139401,6,2,away
47,86574,139273,7,3,home
47,86574,139401,6,3,away
47,86574,139273,2,0,home
47,86574,139401,1,0,away
48,86574,139347,6,1,home
48,86574,139340,2,1,away
48,86574,139347,7,2,home
48,86574,139340,5,2,away
48,86574,139347,2,0,home
48,86574,139340,0,0,away
49,86575,139234,7,1,home
49,86575,139083,6,1,away
49,86575,139234,2,2,home
49,86575,139083,6,2,away
49,86575,139234,6,3,home
49,86575,139083,3,3,away
49,86575,139234,2,0,home
49,86575,139083,1,0,away
50,86575,139429,6,1,home
50,86575,139371,1,1,away
50,86575,139429,6,2,home
50,86575,139371,3,2,away
50,86575,139429,2,0,home
50,86575,139371,0,0,away
51,86575,138951,6,1,home
51,86575,139414,3,1,away
51,86575,138951,7,2,home
51,86575,139414,6,2,away
51,86575,138951,2,0,home
51,86575,139414,0,0,away
52,86575,139273,7,1,home
52,86575,139347,5,1,away
52,86575,139273,6,2,home
52,86575,139347,1,2,away
52,86575,139273,2,0,home
52,86575,139347,0,0,away
53,86576,139429,6,1,home
53,86576,139234,2,1,away
53,86576,139429,6,2,home
53,86576,139234,3,2,away
53,86576,139429,2,0,home
53,86576,139234,0,0,away
54,86576,138951,6,1,home
54,86576,139273,3,1,away
54,86576,138951,6,2,home
54,86576,139273,7,2,away
54,86576,138951,6,3,home
54,86576,139273,4,3,away
54,86576,138951,2,0,home
54,86576,139273,1,0,away
55,86577,138951,6,1,home
55,86577,139429,2,1,away
55,86577,138951,6,2,home
55,86577,139429,1,2,away
55,86577,138951,2,0,home
55,86577,139429,0,0,away
56,86578,139476,6,1,home
56,86578,139546,1,1,away
56,86578,139476,6,2,home
56,86578,139546,3,2,away
56,86578,139476,2,0,home
56,86578,139546,0,0,away
57,86578,139399,6,1,home
57,86578,139532,1,1,away
57,86578,139399,6,2,home
57,86578,139532,4,2,away
57,86578,139399,2,0,home
57,86578,139532,0,0,away
58,86578,139234,6,1,home
58,86578,139408,4,1,away
58,86578,139234,6,2,home
58,86578,139408,0,2,away
58,86578,139234,2,0,home
58,86578,139408,0,0,away
59,86578,139416,6,1,home
59,86578,139491,1,1,away
59,86578,139416,6,2,home
59,86578,139491,7,2,away
59,86578,139416,7,3,home
59,86578,139491,5,3,away
59,86578,139416,2,0,home
59,86578,139491,1,0,away
60,86578,139441,6,1,home
60,86578,139284,0,1,away
60,86578,139441,6,2,home
60,86578,139284,2,2,away
60,86578,139441,2,0,home
60,86578,139284,0,0,away
61,86578,139341,2,1,home
61,86578,139332,6,1,away
61,86578,139341,6,2,home
61,86578,139332,3,2,away
61,86578,139341,6,3,home
61,86578,139332,4,3,away
61,86578,139341,2,0,home
61,86578,139332,1,0,away
62,86578,139479,6,1,home
62,86578,139541,3,1,away
62,86578,139479,3,2,home
62,86578,139541,6,2,away
62,86578,139479,6,3,home
62,86578,139541,3,3,away
62,86578,139479,2,0,home
62,86578,139541,1,0,away
63,86578,139516,6,1,home
63,86578,139500,3,1,away
63,86578,139516,6,2,home
63,86578,139500,0,2,away
63,86578,139516,2,0,home
63,86578,139500,0,0,away
64,86578,139464,6,1,home
64,86578,139435,2,1,away
64,86578,139464,7,2,home
64,86578,139435,5,2,away
64,86578,139464,2,0,home
64,86578,139435,0,0,away
65,86578,139225,7,1,home
65,86578,139422,5,1,away
65,86578,139225,6,2,home
65,86578,139422,4,2,away
65,86578,139225,2,0,home
65,86578,139422,0,0,away
66,86578,139467,7,1,home
66,86578,139449,6,1,away
66,86578,139467,6,2,home
66,86578,139449,2,2,away
66,86578,139467,2,0,home
66,86578,139449,0,0,away
67,86578,139360,6,1,home
67,86578,139495,2,1,away
67,86578,139360,6,2,home
67,86578,139495,3,2,away
67,86578,139360,2,0,home
67,86578,139495,0,0,away
68,86578,139533,6,1,home
68,86578,139362,3,1,away
68,86578,139533,6,2,home
68,86578,139362,3,2,away
68,86578,139533,2,0,home
68,86578,139362,0,0,away
69,86578,139381,6,1,home
69,86578,139210,3,1,away
69,86578,139381,6,2,home
69,86578,139210,2,2,away
69,86578,139381,2,0,home
69,86578,139210,0,0,away
70,86578,139347,6,1,home
70,86578,139499,3,1,away
70,86578,139347,2,2,home
70,86578,139499,6,2,away
70,86578,139347,6,3,home
70,86578,139499,3,3,away
70,86578,139347,2,0,home
70,86578,139499,1,0,away
71,86578,139401,6,1,home
71,86578,139428,3,1,away
71,86578,139401,7,2,home
71,86578,139428,5,2,away
71,86578,139401,2,0,home
71,86578,139428,0,0,away
72,86578,139463,6,1,home
72,86578,139558,3,1,away
72,86578,139463,6,2,home
72,86578,139558,3,2,away
72,86578,139463,2,0,home
72,86578,139558,0,0,away
73,86578,139465,3,1,home
73,86578,139232,6,1,away
73,86578,139465,7,2,home
73,86578,139232,6,2,away
73,86578,139465,6,3,home
73,86578,139232,3,3,away
73,86578,139465,2,0,home
73,86578,139232,1,0,away
74,86578,139095,6,1,home
74,86578,139340,4,1,away
74,86578,139095,7,2,home
74,86578,139340,6,2,away
74,86578,139095,2,0,home
74,86578,139340,0,0,away
75,86578,139474,6,1,home
75,86578,139427,3,1,away
75,86578,139474,6,2,home
75,86578,139427,1,2,away
75,86578,139474,2,0,home
75,86578,139427,0,0,away
76,86578,139389,6,1,home
76,86578,139083,2,1,away
76,86578,139389,6,2,home
76,86578,139083,2,2,away
76,86578,139389,2,0,home
76,86578,139083,0,0,away
77,86578,139440,6,1,home
77,86578,139517,4,1,away
77,86578,139440,6,2,home
77,86578,139517,3,2,away
77,86578,139440,2,0,home
77,86578,139517,0,0,away
78,86578,139486,3,1,home
78,86578,139525,6,1,away
78,86578,139486,6,2,home
78,86578,139525,2,2,away
78,86578,139486,6,3,home
78,86578,139525,1,3,away
78,86578,139486,2,0,home
78,86578,139525,1,0,away
79,86578,139535,6,1,home
79,86578,139273,2,1,away
79,86578,139535,6,2,home
79,86578,139273,2,2,away
79,86578,139535,2,0,home
79,86578,139273,0,0,away
80,86579,138951,6,1,home
80,86579,139476,2,1,away
80,86579,138951,6,2,home
80,86579,139476,4,2,away
80,86579,138951,2,0,home
80,86579,139476,0,0,away
81,86579,139234,6,1,home
81,86579,139399,1,1,away
81,86579,139234,6,2,home
81,86579,139399,3,2,away
81,86579,139234,2,0,home
81,86579,139399,0,0,away
82,86579,139441,6,1,home
82,86579,139416,3,1,away
82,86579,139441,6,2,home
82,86579,139416,4,2,away
82,86579,139441,2,0,home
82,86579,139416,0,0,away
83,86579,139341,2,1,home
83,86579,139405,6,1,away
83,86579,139341,6,2,home
83,86579,139405,3,2,away
83,86579,139341,6,3,home
83,86579,139405,1,3,away
83,86579,139341,2,0,home
83,86579,139405,1,0,away
84,86579,139040,6,1,home
84,86579,139479,1,1,away
84,86579,139040,3,2,home
84,86579,139479,6,2,away
84,86579,139040,8,3,home
84,86579,139479,6,3,away
84,86579,139040,2,0,home
84,86579,139479,1,0,away
85,86579,139464,6,1,home
85,86579,139516,2,1,away
85,86579,139464,6,2,home
85,86579,139516,4,2,away
85,86579,139464,2,0,home
85,86579,139516,0,0,away
86,86579,139225,7,1,home
86,86579,139467,5,1,away
86,86579,139225,7,2,home
86,86579,139467,6,2,away
86,86579,139225,2,0,home
86,86579,139467,0,0,away
87,86579,139314,6,1,home
87,86579,139360,3,1,away
87,86579,139314,6,2,home
87,86579,139360,4,2,away
87,86579,139314,2,0,home
87,86579,139360,0,0,away
88,86579,139533,5,1,home
88,86579,139498,7,1,away
88,86579,139533,7,2,home
88,86579,139498,5,2,away
88,86579,139533,6,3,home
88,86579,139498,2,3,away
88,86579,139533,2,0,home
88,86579,139498,1,0,away
89,86579,139347,7,1,home
89,86579,139381,5,1,away
89,86579,139347,6,2,home
89,86579,139381,4,2,away
89,86579,139347,2,0,home
89,86579,139381,0,0,away
90,86579,139401,6,1,home
90,86579,139463,3,1,away
90,86579,139401,6,2,home
90,86579,139463,4,2,away
90,86579,139401,2,0,home
90,86579,139463,0,0,away
91,86579,139429,6,1,home
91,86579,139465,2,1,away
91,86579,139429,6,2,home
91,86579,139465,4,2,away
91,86579,139429,2,0,home
91,86579,139465,0,0,away
92,86579,139095,6,1,home
92,86579,139404,2,1,away
92,86579,139095,1,2,home
92,86579,139404,6,2,away
92,86579,139095,6,3,home
92,86579,139404,1,3,away
92,86579,139095,2,0,home
92,86579,139404,1,0,away
93,86579,139474,2,1,home
93,86579,139389,6,1,away
93,86579,139474,6,2,home
93,86579,139389,2,2,away
93,86579,139474,7,3,home
93,86579,139389,5,3,away
93,86579,139474,2,0,home
93,86579,139389,1,0,away
94,86579,139440,6,1,home
94,86579,139486,4,1,away
94,86579,139440,6,2,home
94,86579,139486,4,2,away
94,86579,139440,2,0,home
94,86579,139486,0,0,away
95,86579,139494,6,1,home
95,86579,139535,2,1,away
95,86579,139494,6,2,home
95,86579,139535,4,2,away
95,86579,139494,2,0,home
95,86579,139535,0,0,away
96,86580,138951,6,1,home
96,86580,139234,2,1,away
96,86580,138951,6,2,home
96,86580,139234,1,2,away
96,86580,138951,2,0,home
96,86580,139234,0,0,away
97,86580,139441,6,1,home
97,86580,139341,1,1,away
97,86580,139441,7,2,home
97,86580,139341,6,2,away
97,86580,139441,2,0,home
97,86580,139341,0,0,away
98,86580,139464,6,1,home
98,86580,139040,2,1,away
98,86580,139464,7,2,home
98,86580,139040,5,2,away
98,86580,139464,2,0,home
98,86580,139040,0,0,away
99,86580,139314,6,1,home
99,86580,139225,3,1,away
99,86580,139314,6,2,home
99,86580,139225,1,2,away
99,86580,139314,2,0,home
99,86580,139225,0,0,away
100,86580,139347,6,1,home
100,86580,139533,4,1,away
100,86580,139347,7,2,home
100,86580,139533,5,2,away
100,86580,139347,2,0,home
100,86580,139533,0,0,away
101,86580,139401,7,1,home
101,86580,139429,6,1,away
101,86580,139401,1,2,home
101,86580,139429,6,2,away
101,86580,139401,6,3,home
101,86580,139429,3,3,away
101,86580,139401,2,0,home
101,86580,139429,1,0,away
102,86580,139095,6,1,home
102,86580,139474,4,1,away
102,86580,139095,6,2,home
102,86580,139474,2,2,away
102,86580,139095,2,0,home
102,86580,139474,0,0,away
103,86580,139494,1,1,home
103,86580,139440,6,1,away
103,86580,139494,6,2,home
103,86580,139440,2,2,away
103,86580,139494,6,3,home
103,86580,139440,2,3,away
103,86580,139494,2,0,home
103,86580,139440,1,0,away
104,86581,138951,6,1,home
104,86581,139441,3,1,away
104,86581,138951,6,2,home
104,86581,139441,4,2,away
104,86581,138951,2,0,home
104,86581,139441,0,0,away
105,86581,139464,7,1,home
105,86581,139314,6,1,away
105,86581,139464,2,2,home
105,86581,139314,6,2,away
105,86581,139464,10,3,home
105,86581,139314,8,3,away
105,86581,139464,2,0,home
105,86581,139314,1,0,away
106,86581,139401,7,1,home
106,86581,139347,5,1,away
106,86581,139401,6,2,home
106,86581,139347,3,2,away
106,86581,139401,2,0,home
106,86581,139347,0,0,away
107,86581,139494,6,1,home
107,86581,139095,7,1,away
107,86581,139494,6,2,home
107,86581,139095,3,2,away
107,86581,139494,6,3,home
107,86581,139095,4,3,away
107,86581,139494,2,0,home
107,86581,139095,1,0,away
108,86582,138951,7,1,home
108,86582,139464,5,1,away
108,86582,138951,6,2,home
108,86582,139464,2,2,away
108,86582,138951,2,0,home
108,86582,139464,0,0,away
109,86582,139401,5,1,home
109,86582,139494,0,1,away
109,86582,139401,0,0,home
109,86582,139494,0,0,away
110,86583,138951,6,1,home
110,86583,139401,0,1,away
110,86583,138951,7,2,home
110,86583,139401,5,2,away
110,86583,138951,2,0,home
110,86583,139401,0,0,away
111,86584,139435,3,1,home
111,86584,139510,6,1,away
111,86584,139435,6,2,home
111,86584,139510,2,2,away
111,86584,139435,6,3,home
111,86584,139510,1,3,away
111,86584,139435,2,0,home
111,86584,139510,1,0,away
112,86584,139554,3,1,home
112,86584,139393,6,1,away
112,86584,139554,6,2,home
112,86584,139393,4,2,away
112,86584,139554,6,3,home
112,86584,139393,2,3,away
112,86584,139554,2,0,home
112,86584,139393,1,0,away
113,86584,139515,7,1,home
113,86584,139225,5,1,away
113,86584,139515,6,2,home
113,86584,139225,3,2,away
113,86584,139515,2,0,home
113,86584,139225,0,0,away
114,86584,139474,6,1,home
114,86584,139590,3,1,away
114,86584,139474,6,2,home
114,86584,139590,0,2,away
114,86584,139474,2,0,home
114,86584,139590,0,0,away
115,86584,139316,6,1,home
115,86584,139399,2,1,away
115,86584,139316,7,2,home
115,86584,139399,6,2,away
115,86584,139316,2,0,home
115,86584,139399,0,0,away
116,86584,139516,6,1,home
116,86584,139486,3,1,away
116,86584,139516,6,2,home
116,86584,139486,4,2,away
116,86584,139516,2,0,home
116,86584,139486,0,0,away
117,86584,139360,6,1,home
117,86584,139506,2,1,away
117,86584,139360,6,2,home
117,86584,139506,2,2,away
117,86584,139360,2,0,home
117,86584,139506,0,0,away
118,86584,139537,6,1,home
118,86584,139465,2,1,away
118,86584,139537,6,2,home
118,86584,139465,2,2,away
118,86584,139537,2,0,home
118,86584,139465,0,0,away
119,86584,139403,6,1,home
119,86584,139463,1,1,away
119,86584,139403,6,2,home
119,86584,139463,1,2,away
119,86584,139403,2,0,home
119,86584,139463,0,0,away
120,86584,139405,6,1,home
120,86584,139414,2,1,away
120,86584,139405,6,2,home
120,86584,139414,2,2,away
120,86584,139405,2,0,home
120,86584,139414,0,0,away
121,86584,139532,6,1,home
121,86584,139232,3,1,away
121,86584,139532,6,2,home
121,86584,139232,3,2,away
121,86584,139532,2,0,home
121,86584,139232,0,0,away
122,86584,139535,6,1,home
122,86584,139578,3,1,away
122,86584,139535,6,2,home
122,86584,139578,0,2,away
122,86584,139535,2,0,home
122,86584,139578,0,0,away
123,86584,139428,6,1,home
123,86584,139468,3,1,away
123,86584,139428,2,2,home
123,86584,139468,6,2,away
123,86584,139428,6,3,home
123,86584,139468,2,3,away
123,86584,139428,2,0,home
123,86584,139468,1,0,away
124,86584,139284,6,1,home
124,86584,139495,4,1,away
124,86584,139284,3,2,home
124,86584,139495,6,2,away
124,86584,139284,7,3,home
124,86584,139495,5,3,away
124,86584,139284,2,0,home
124,86584,139495,1,0,away
125,86584,139464,6,1,home
125,86584,139511,1,1,away
125,86584,139464,6,2,home
125,86584,139511,0,2,away
125,86584,139464,2,0,home
125,86584,139511,0,0,away
126,86584,139095,7,1,home
126,86584,139565,6,1,away
126,86584,139095,4,2,home
126,86584,139565,6,2,away
126,86584,139095,6,3,home
126,86584,139565,3,3,away
126,86584,139095,2,0,home
126,86584,139565,1,0,away
127,86584,139545,5,1,home
127,86584,139544,7,1,away
127,86584,139545,6,2,home
127,86584,139544,3,2,away
127,86584,139545,6,3,home
127,86584,139544,3,3,away
127,86584,139545,2,0,home
127,86584,139544,1,0,away
128,86584,139441,6,1,home
128,86584,139517,4,1,away
128,86584,139441,6,2,home
128,86584,139517,4,2,away
128,86584,139441,2,0,home
128,86584,139517,0,0,away
129,86584,139520,0,1,home
129,86584,139389,6,1,away
129,86584,139520,6,2,home
129,86584,139389,3,2,away
129,86584,139520,10,3,home
129,86584,139389,8,3,away
129,86584,139520,2,0,home
129,86584,139389,1,0,away
130,86584,139500,6,1,home
130,86584,139558,0,1,away
130,86584,139500,6,2,home
130,86584,139558,7,2,away
130,86584,139500,6,3,home
130,86584,139558,3,3,away
130,86584,139500,2,0,home
130,86584,139558,1,0,away
131,86584,139432,6,1,home
131,86584,139480,3,1,away
131,86584,139432,6,2,home
131,86584,139480,2,2,away
131,86584,139432,2,0,home
131,86584,139480,0,0,away
132,86584,139374,6,1,home
132,86584,139038,4,1,away
132,86584,139374,6,2,home
132,86584,139038,4,2,away
132,86584,139374,2,0,home
132,86584,139038,0,0,away
133,86584,139479,6,1,home
133,86584,139273,3,1,away
133,86584,139479,0,2,home
133,86584,139273,6,2,away
133,86584,139479,6,3,home
133,86584,139273,3,3,away
133,86584,139479,2,0,home
133,86584,139273,1,0,away
134,86584,139314,6,1,home
134,86584,139417,0,1,away
134,86584,139314,6,2,home
134,86584,139417,1,2,away
134,86584,139314,2,0,home
134,86584,139417,0,0,away
135,86585,139396,6,1,home
135,86585,139435,2,1,away
135,86585,139396,6,2,home
135,86585,139435,3,2,away
135,86585,139396,2,0,home
135,86585,139435,0,0,away
136,86585,139515,6,1,home
136,86585,139554,0,1,away
136,86585,139515,6,2,home
136,86585,139554,3,2,away
136,86585,139515,2,0,home
136,86585,139554,0,0,away
137,86585,139316,6,1,home
137,86585,139474,4,1,away
137,86585,139316,6,2,home
137,86585,139474,4,2,away
137,86585,139316,2,0,home
137,86585,139474,0,0,away
138,86585,139401,6,1,home
138,86585,139516,3,1,away
138,86585,139401,6,2,home
138,86585,139516,4,2,away
138,86585,139401,2,0,home
138,86585,139516,0,0,away
139,86585,139469,6,1,home
139,86585,139360,7,1,away
139,86585,139469,7,2,home
139,86585,139360,6,2,away
139,86585,139469,6,3,home
139,86585,139360,4,3,away
139,86585,139469,2,0,home
139,86585,139360,1,0,away
140,86585,139403,6,1,home
140,86585,139537,3,1,away
140,86585,139403,6,2,home
140,86585,139537,4,2,away
140,86585,139403,2,0,home
140,86585,139537,0,0,away
141,86585,139405,6,1,home
141,86585,139532,4,1,away
141,86585,139405,5,2,home
141,86585,139532,7,2,away
141,86585,139405,6,3,home
141,86585,139532,3,3,away
141,86585,139405,2,0,home
141,86585,139532,1,0,away
142,86585,139429,7,1,home
142,86585,139535,6,1,away
142,86585,139429,6,2,home
142,86585,139535,4,2,away
142,86585,139429,2,0,home
142,86585,139535,0,0,away
143,86585,139428,6,1,home
143,86585,139318,4,1,away
143,86585,139428,6,2,home
143,86585,139318,1,2,away
143,86585,139428,2,0,home
143,86585,139318,0,0,away
144,86585,139464,6,1,home
144,86585,139284,4,1,away
144,86585,139464,6,2,home
144,86585,139284,4,2,away
144,86585,139464,2,0,home
144,86585,139284,0,0,away
145,86585,139095,6,1,home
145,86585,139545,3,1,away
145,86585,139095,2,2,home
145,86585,139545,6,2,away
145,86585,139095,6,3,home
145,86585,139545,4,3,away
145,86585,139095,2,0,home
145,86585,139545,1,0,away
146,86585,139441,7,1,home
146,86585,139476,5,1,away
146,86585,139441,7,2,home
146,86585,139476,5,2,away
146,86585,139441,2,0,home
146,86585,139476,0,0,away
147,86585,139520,6,1,home
147,86585,139447,0,1,away
147,86585,139520,1,2,home
147,86585,139447,3,2,away
147,86585,139520,1,0,home
147,86585,139447,0,0,away
148,86585,139500,6,1,home
148,86585,139432,3,1,away
148,86585,139500,6,2,home
148,86585,139432,7,2,away
148,86585,139500,6,3,home
148,86585,139432,4,3,away
148,86585,139500,2,0,home
148,86585,139432,1,0,away
149,86585,139374,6,1,home
149,86585,139479,3,1,away
149,86585,139374,6,2,home
149,86585,139479,3,2,away
149,86585,139374,2,0,home
149,86585,139479,0,0,away
150,86585,139314,6,1,home
150,86585,139494,0,1,away
150,86585,139314,2,2,home
150,86585,139494,6,2,away
150,86585,139314,6,3,home
150,86585,139494,2,3,away
150,86585,139314,2,0,home
150,86585,139494,1,0,away
151,86586,139396,6,1,home
151,86586,139515,3,1,away
